Date,Hour,Is_Daytime,Radiation W/sqm,AirTemperature F,RelativeAirHumidity %,SystemProduction Wh,Cloud Coverage Minutes,Radiation_Sign,Radiation_Sign_Change,Season
2017-01-17,18,0,-6.8,28,91,0,60,-1.0,False,Winter
2017-01-17,19,0,-6.8,28,91,0,60,-1.0,False,Winter
2017-01-17,20,0,-7.2,28,92,0,60,-1.0,False,Winter
2017-01-17,21,0,-6.9,28,90,0,60,-1.0,False,Winter
2017-01-17,22,0,-6.7,27,89,0,60,-1.0,False,Winter
2017-01-17,23,0,-7.9,26,91,0,60,-1.0,False,Winter
2017-01-18,0,0,-7.0,25,91,0,60,-1.0,False,Winter
2017-01-18,1,0,-6.5,25,91,0,60,-1.0,False,Winter
2017-01-18,2,0,-7.4,24,91,0,60,-1.0,False,Winter
2017-01-18,3,0,-6.7,23,91,0,60,-1.0,False,Winter
2017-01-18,4,0,-6.2,24,93,0,60,-1.0,False,Winter
2017-01-18,5,0,-5.1,25,97,0,60,-1.0,False,Winter
2017-01-18,6,0,-5.3,25,98,0,60,-1.0,False,Winter
2017-01-18,7,1,-5.0,25,98,0,60,-1.0,False,Winter
2017-01-18,8,1,-5.0,24,98,0,60,-1.0,False,Winter
2017-01-18,9,1,-4.5,25,98,0,60,-1.0,False,Winter
2017-01-18,10,1,2.2,26,98,0,60,1.0,True,Winter
2017-01-18,11,1,27.8,27,98,489,60,1.0,False,Winter
2017-01-18,12,1,50.5,27,99,558,60,1.0,False,Winter
2017-01-18,13,1,54.8,28,99,625,60,1.0,False,Winter
2017-01-18,14,1,49.5,28,99,573,60,1.0,False,Winter
2017-01-18,15,1,38.8,28,99,478,60,1.0,False,Winter
2017-01-18,16,1,12.2,28,98,72,60,1.0,False,Winter
2017-01-18,17,0,-3.8,28,99,0,60,-1.0,True,Winter
2017-01-18,18,0,-5.2,28,99,0,60,-1.0,False,Winter
2017-01-18,19,0,-5.1,28,99,0,60,-1.0,False,Winter
2017-01-18,20,0,-5.5,28,99,0,60,-1.0,False,Winter
2017-01-18,21,0,-6.2,28,99,0,60,-1.0,False,Winter
2017-01-18,22,0,-6.0,28,99,0,60,-1.0,False,Winter
2017-01-18,23,0,-5.9,28,99,0,60,-1.0,False,Winter
2017-01-19,0,0,-6.2,28,99,0,60,-1.0,False,Winter
2017-01-19,1,0,-5.8,27,99,0,60,-1.0,False,Winter
2017-01-19,2,0,-6.4,27,99,0,60,-1.0,False,Winter
2017-01-19,3,0,-6.5,26,97,0,60,-1.0,False,Winter
2017-01-19,4,0,-7.0,26,97,0,60,-1.0,False,Winter
2017-01-19,5,0,-6.5,26,97,0,60,-1.0,False,Winter
2017-01-19,6,0,-6.3,27,98,0,60,-1.0,False,Winter
2017-01-19,7,1,-5.6,29,99,0,60,-1.0,False,Winter
2017-01-19,8,1,-6.2,30,99,0,60,-1.0,False,Winter
2017-01-19,9,1,-5.6,30,99,0,60,-1.0,False,Winter
2017-01-19,10,1,-0.5,31,99,0,60,-1.0,False,Winter
2017-01-19,11,1,15.5,32,99,0,60,1.0,True,Winter
2017-01-19,12,1,16.6,32,99,0,60,1.0,False,Winter
2017-01-19,13,1,36.5,32,98,124,60,1.0,False,Winter
2017-01-19,14,1,40.4,33,98,144,60,1.0,False,Winter
2017-01-19,15,1,24.3,33,98,58,60,1.0,False,Winter
2017-01-19,16,1,5.5,34,97,2,60,1.0,False,Winter
2017-01-19,17,0,-4.4,36,94,0,60,-1.0,True,Winter
2017-01-19,18,0,-6.4,36,93,0,60,-1.0,False,Winter
2017-01-19,19,0,-6.7,34,93,0,60,-1.0,False,Winter
2017-01-19,20,0,-6.9,34,93,0,60,-1.0,False,Winter
2017-01-19,21,0,-7.2,34,92,0,60,-1.0,False,Winter
2017-01-19,22,0,-7.0,34,93,0,60,-1.0,False,Winter
2017-01-19,23,0,-5.6,35,91,0,60,-1.0,False,Winter
2017-01-20,0,0,-7.0,34,92,0,60,-1.0,False,Winter
2017-01-20,1,0,-6.9,34,93,0,60,-1.0,False,Winter
2017-01-20,2,0,-7.0,34,92,0,60,-1.0,False,Winter
2017-01-20,3,0,-6.5,34,93,0,60,-1.0,False,Winter
2017-01-20,4,0,-6.7,35,90,0,60,-1.0,False,Winter
2017-01-20,5,0,-6.5,35,93,0,60,-1.0,False,Winter
2017-01-20,6,0,-6.6,35,91,0,60,-1.0,False,Winter
2017-01-20,7,1,-6.7,35,90,0,60,-1.0,False,Winter
2017-01-20,8,1,-6.8,36,88,0,60,-1.0,False,Winter
2017-01-20,9,1,-6.0,35,89,0,60,-1.0,False,Winter
2017-01-20,10,1,8.0,36,87,0,60,1.0,True,Winter
2017-01-20,11,1,35.7,37,86,172,60,1.0,False,Winter
2017-01-20,12,1,61.5,38,82,554,60,1.0,False,Winter
2017-01-20,13,1,73.5,40,77,574,31,1.0,False,Winter
2017-01-20,14,1,48.6,39,78,139,28,1.0,False,Winter
2017-01-20,15,1,19.9,37,84,39,60,1.0,False,Winter
2017-01-20,16,1,2.8,36,83,0,60,1.0,False,Winter
2017-01-20,17,0,-6.5,35,88,0,60,-1.0,True,Winter
2017-01-20,18,0,-7.0,34,88,0,60,-1.0,False,Winter
2017-01-20,19,0,-7.2,34,90,0,60,-1.0,False,Winter
2017-01-20,20,0,-6.8,34,90,0,60,-1.0,False,Winter
2017-01-20,21,0,-6.8,35,87,0,60,-1.0,False,Winter
2017-01-20,22,0,-6.4,34,89,0,60,-1.0,False,Winter
2017-01-20,23,0,-6.2,35,88,0,60,-1.0,False,Winter
2017-01-21,0,0,-6.2,35,90,0,60,-1.0,False,Winter
2017-01-21,1,0,-6.2,35,89,0,60,-1.0,False,Winter
2017-01-21,2,0,-6.4,35,89,0,60,-1.0,False,Winter
2017-01-21,3,0,-6.4,35,90,0,60,-1.0,False,Winter
2017-01-21,4,0,-7.2,34,91,0,60,-1.0,False,Winter
2017-01-21,5,0,-7.5,33,92,0,60,-1.0,False,Winter
2017-01-21,6,0,-7.0,32,94,0,60,-1.0,False,Winter
2017-01-21,7,1,-7.3,31,93,0,60,-1.0,False,Winter
2017-01-21,8,1,-7.0,31,95,0,60,-1.0,False,Winter
2017-01-21,9,1,-5.2,31,95,0,60,-1.0,False,Winter
2017-01-21,10,1,15.4,32,96,0,34,1.0,True,Winter
2017-01-21,11,1,41.4,34,92,184,60,1.0,False,Winter
2017-01-21,12,1,110.5,39,84,1332,20,1.0,False,Winter
2017-01-21,13,1,146.5,40,78,1202,0,1.0,False,Winter
2017-01-21,14,1,130.8,37,80,393,0,1.0,False,Winter
2017-01-21,15,1,74.2,37,82,338,0,1.0,False,Winter
2017-01-21,16,1,17.7,36,85,42,37,1.0,False,Winter
2017-01-21,17,0,-6.1,33,92,0,60,-1.0,True,Winter
2017-01-21,18,0,-7.9,32,94,0,60,-1.0,False,Winter
2017-01-21,19,0,-7.8,31,93,0,60,-1.0,False,Winter
2017-01-21,20,0,-8.0,29,95,0,60,-1.0,False,Winter
2017-01-21,21,0,-8.1,28,96,0,60,-1.0,False,Winter
2017-01-21,22,0,-8.0,29,97,0,60,-1.0,False,Winter
2017-01-21,23,0,-7.5,29,94,0,60,-1.0,False,Winter
2017-01-22,0,0,-7.2,28,98,0,60,-1.0,False,Winter
2017-01-22,1,0,-6.0,29,99,0,60,-1.0,False,Winter
2017-01-22,2,0,-5.9,30,99,0,60,-1.0,False,Winter
2017-01-22,3,0,-5.2,30,99,0,60,-1.0,False,Winter
2017-01-22,4,0,-5.6,31,99,0,60,-1.0,False,Winter
2017-01-22,5,0,-4.5,31,99,0,60,-1.0,False,Winter
2017-01-22,6,0,-4.7,32,99,0,60,-1.0,False,Winter
2017-01-22,7,1,-4.8,32,100,0,60,-1.0,False,Winter
2017-01-22,8,1,-4.5,32,100,0,60,-1.0,False,Winter
2017-01-22,9,1,-5.0,31,100,0,60,-1.0,False,Winter
2017-01-22,10,1,2.7,32,99,0,60,1.0,True,Winter
2017-01-22,11,1,19.8,32,100,0,60,1.0,False,Winter
2017-01-22,12,1,37.4,33,99,0,60,1.0,False,Winter
2017-01-22,13,1,39.8,33,99,0,60,1.0,False,Winter
2017-01-22,14,1,23.5,33,99,67,60,1.0,False,Winter
2017-01-22,15,1,14.2,33,99,37,60,1.0,False,Winter
2017-01-22,16,1,2.4,33,99,0,60,1.0,False,Winter
2017-01-22,17,0,-5.8,33,99,0,60,-1.0,True,Winter
2017-01-22,18,0,-6.5,32,99,0,60,-1.0,False,Winter
2017-01-22,19,0,-5.9,32,99,0,60,-1.0,False,Winter
2017-01-22,20,0,-5.3,32,99,0,60,-1.0,False,Winter
2017-01-22,21,0,-5.7,31,99,0,60,-1.0,False,Winter
2017-01-22,22,0,-5.9,31,99,0,60,-1.0,False,Winter
2017-01-22,23,0,-5.8,30,99,0,60,-1.0,False,Winter
2017-01-23,0,0,-5.8,30,99,0,60,-1.0,False,Winter
2017-01-23,1,0,-5.8,30,99,0,60,-1.0,False,Winter
2017-01-23,2,0,-5.7,29,99,0,60,-1.0,False,Winter
2017-01-23,3,0,-5.3,28,99,0,60,-1.0,False,Winter
2017-01-23,4,0,-5.5,27,99,0,60,-1.0,False,Winter
2017-01-23,5,0,-5.6,27,99,0,60,-1.0,False,Winter
2017-01-23,6,0,-5.2,26,99,0,60,-1.0,False,Winter
2017-01-23,7,1,-5.2,26,99,0,60,-1.0,False,Winter
2017-01-23,8,1,-4.9,26,99,0,60,-1.0,False,Winter
2017-01-23,9,1,-4.3,26,99,0,60,-1.0,False,Winter
2017-01-23,10,1,9.6,26,98,36,60,1.0,True,Winter
2017-01-23,11,1,28.9,26,98,332,60,1.0,False,Winter
2017-01-23,12,1,42.8,26,98,688,60,1.0,False,Winter
2017-01-23,13,1,63.0,27,98,985,60,1.0,False,Winter
2017-01-23,14,1,58.4,27,98,204,60,1.0,False,Winter
2017-01-23,15,1,32.0,26,98,168,60,1.0,False,Winter
2017-01-23,16,1,12.5,26,98,21,60,1.0,False,Winter
2017-01-23,17,0,-4.4,26,98,0,60,-1.0,True,Winter
2017-01-23,18,0,-5.5,26,98,0,60,-1.0,False,Winter
2017-01-23,19,0,-5.6,25,98,0,60,-1.0,False,Winter
2017-01-23,20,0,-7.2,24,97,0,60,-1.0,False,Winter
2017-01-23,21,0,-6.9,23,96,0,60,-1.0,False,Winter
2017-01-23,22,0,-6.4,24,97,0,60,-1.0,False,Winter
2017-01-23,23,0,-6.8,23,96,0,60,-1.0,False,Winter
2017-01-24,0,0,-6.8,23,96,0,60,-1.0,False,Winter
2017-01-24,1,0,-6.6,23,96,0,60,-1.0,False,Winter
2017-01-24,2,0,-6.4,22,96,0,60,-1.0,False,Winter
2017-01-24,3,0,-7.0,22,96,0,60,-1.0,False,Winter
2017-01-24,4,0,-7.0,21,95,0,60,-1.0,False,Winter
2017-01-24,5,0,-6.6,21,95,0,60,-1.0,False,Winter
2017-01-24,6,0,-6.6,21,96,0,60,-1.0,False,Winter
2017-01-24,7,1,-6.3,22,96,0,60,-1.0,False,Winter
2017-01-24,8,1,-6.4,21,95,0,60,-1.0,False,Winter
2017-01-24,9,1,-4.5,22,95,0,60,-1.0,False,Winter
2017-01-24,10,1,29.6,23,96,0,26,1.0,True,Winter
2017-01-24,11,1,87.1,24,96,26,0,1.0,False,Winter
2017-01-24,12,1,127.6,27,97,853,21,1.0,False,Winter
2017-01-24,13,1,99.9,27,97,973,51,1.0,False,Winter
2017-01-24,14,1,72.7,28,97,556,60,1.0,False,Winter
2017-01-24,15,1,61.9,27,97,291,31,1.0,False,Winter
2017-01-24,16,1,17.9,27,97,18,40,1.0,False,Winter
2017-01-24,17,0,-4.2,27,98,0,60,-1.0,True,Winter
2017-01-24,18,0,-4.9,27,98,0,60,-1.0,False,Winter
2017-01-24,19,0,-4.4,28,99,0,60,-1.0,False,Winter
2017-01-24,20,0,-4.2,28,99,0,60,-1.0,False,Winter
2017-01-24,21,0,-4.7,28,99,0,60,-1.0,False,Winter
2017-01-24,22,0,-5.4,28,99,0,60,-1.0,False,Winter
2017-01-24,23,0,-6.0,28,99,0,60,-1.0,False,Winter
2017-01-25,0,0,-5.0,28,99,0,60,-1.0,False,Winter
2017-01-25,1,0,-5.6,28,99,0,60,-1.0,False,Winter
2017-01-25,2,0,-5.8,28,99,0,60,-1.0,False,Winter
2017-01-25,3,0,-5.4,28,99,0,60,-1.0,False,Winter
2017-01-25,4,0,-5.5,28,99,0,60,-1.0,False,Winter
2017-01-25,5,0,-5.4,28,99,0,60,-1.0,False,Winter
2017-01-25,6,0,-5.7,28,99,0,60,-1.0,False,Winter
2017-01-25,7,1,-5.5,28,99,0,60,-1.0,False,Winter
2017-01-25,8,1,-5.7,28,99,0,60,-1.0,False,Winter
2017-01-25,9,1,-5.2,28,99,0,60,-1.0,False,Winter
2017-01-25,10,1,2.2,28,98,0,60,1.0,True,Winter
2017-01-25,11,1,22.6,28,98,180,60,1.0,False,Winter
2017-01-25,12,1,66.9,29,99,761,60,1.0,False,Winter
2017-01-25,13,1,67.6,30,99,723,60,1.0,False,Winter
2017-01-25,14,1,57.0,29,99,463,60,1.0,False,Winter
2017-01-25,15,1,26.3,30,99,166,60,1.0,False,Winter
2017-01-25,16,1,4.4,31,99,27,60,1.0,False,Winter
2017-01-25,17,0,-3.7,32,100,0,60,-1.0,True,Winter
2017-01-25,18,0,-5.0,32,100,0,60,-1.0,False,Winter
2017-01-25,19,0,-5.8,33,100,0,60,-1.0,False,Winter
2017-01-25,20,0,-5.3,34,100,0,60,-1.0,False,Winter
2017-01-25,21,0,-5.4,34,100,0,60,-1.0,False,Winter
2017-01-25,22,0,-6.2,34,100,0,60,-1.0,False,Winter
2017-01-25,23,0,-4.9,34,100,0,60,-1.0,False,Winter
2017-01-26,0,0,-4.9,34,100,0,60,-1.0,False,Winter
2017-01-26,1,0,-5.7,34,100,0,60,-1.0,False,Winter
2017-01-26,2,0,-6.4,34,100,0,60,-1.0,False,Winter
2017-01-26,3,0,-5.0,35,100,0,60,-1.0,False,Winter
2017-01-26,4,0,-4.9,36,100,0,60,-1.0,False,Winter
2017-01-26,5,0,-4.8,36,100,0,60,-1.0,False,Winter
2017-01-26,6,0,-4.8,36,100,0,60,-1.0,False,Winter
2017-01-26,7,1,-5.4,36,100,0,60,-1.0,False,Winter
2017-01-26,8,1,-5.9,35,100,0,60,-1.0,False,Winter
2017-01-26,9,1,-4.5,35,100,0,60,-1.0,False,Winter
2017-01-26,10,1,7.3,34,100,19,60,1.0,True,Winter
2017-01-26,11,1,28.3,34,99,561,60,1.0,False,Winter
2017-01-26,12,1,41.7,34,99,1455,60,1.0,False,Winter
2017-01-26,13,1,69.1,34,97,1606,60,1.0,False,Winter
2017-01-26,14,1,62.0,35,95,557,60,1.0,False,Winter
2017-01-26,15,1,81.1,35,93,292,20,1.0,False,Winter
2017-01-26,16,1,32.7,33,94,101,37,1.0,False,Winter
2017-01-26,17,0,-2.0,32,97,0,60,-1.0,True,Winter
2017-01-26,18,0,-6.4,31,98,0,60,-1.0,False,Winter
2017-01-26,19,0,-5.6,33,99,0,60,-1.0,False,Winter
2017-01-26,20,0,-5.5,33,98,0,60,-1.0,False,Winter
2017-01-26,21,0,-5.8,33,98,0,60,-1.0,False,Winter
2017-01-26,22,0,-5.8,33,98,0,60,-1.0,False,Winter
2017-01-26,23,0,-5.6,34,97,0,60,-1.0,False,Winter
2017-01-27,0,0,-5.2,33,95,0,60,-1.0,False,Winter
2017-01-27,1,0,-5.4,33,95,0,60,-1.0,False,Winter
2017-01-27,2,0,-5.6,33,95,0,60,-1.0,False,Winter
2017-01-27,3,0,-5.0,32,95,0,60,-1.0,False,Winter
2017-01-27,4,0,-5.2,32,95,0,60,-1.0,False,Winter
2017-01-27,5,0,-5.6,31,97,0,60,-1.0,False,Winter
2017-01-27,6,0,-5.9,31,98,0,60,-1.0,False,Winter
2017-01-27,7,1,-6.1,30,99,0,60,-1.0,False,Winter
2017-01-27,8,1,-6.4,31,99,0,60,-1.0,False,Winter
2017-01-27,9,1,-4.7,31,99,0,60,-1.0,False,Winter
2017-01-27,10,1,1.4,31,99,0,60,1.0,True,Winter
2017-01-27,11,1,7.8,32,99,0,60,1.0,False,Winter
2017-01-27,12,1,10.8,32,98,0,60,1.0,False,Winter
2017-01-27,13,1,14.5,32,98,0,60,1.0,False,Winter
2017-01-27,14,1,14.8,31,96,0,60,1.0,False,Winter
2017-01-27,15,1,9.1,31,95,0,60,1.0,False,Winter
2017-01-27,16,1,0.0,31,95,0,60,0.0,True,Winter
2017-01-27,17,0,-4.3,31,96,0,60,-1.0,True,Winter
2017-01-27,18,0,-4.4,31,96,0,60,-1.0,False,Winter
2017-01-27,19,0,-5.0,32,94,0,60,-1.0,False,Winter
2017-01-27,20,0,-5.6,31,94,0,60,-1.0,False,Winter
2017-01-27,21,0,-5.9,31,93,0,60,-1.0,False,Winter
2017-01-27,22,0,-5.7,31,96,0,60,-1.0,False,Winter
2017-01-27,23,0,-5.6,31,93,0,60,-1.0,False,Winter
2017-01-28,0,0,-5.2,30,93,0,60,-1.0,False,Winter
2017-01-28,1,0,-5.7,30,93,0,60,-1.0,False,Winter
2017-01-28,2,0,-5.5,31,94,0,60,-1.0,False,Winter
2017-01-28,3,0,-5.5,31,94,0,60,-1.0,False,Winter
2017-01-28,4,0,-5.2,31,94,0,60,-1.0,False,Winter
2017-01-28,5,0,-5.4,31,93,0,60,-1.0,False,Winter
2017-01-28,6,0,-5.1,31,91,0,60,-1.0,False,Winter
2017-01-28,7,1,-5.6,31,90,0,60,-1.0,False,Winter
2017-01-28,8,1,-5.3,31,88,0,60,-1.0,False,Winter
2017-01-28,9,1,-3.6,31,87,0,60,-1.0,False,Winter
2017-01-28,10,1,13.4,31,87,0,60,1.0,True,Winter
2017-01-28,11,1,43.6,32,87,214,60,1.0,False,Winter
2017-01-28,12,1,55.8,32,89,387,60,1.0,False,Winter
2017-01-28,13,1,66.6,32,87,223,60,1.0,False,Winter
2017-01-28,14,1,25.9,32,87,145,60,1.0,False,Winter
2017-01-28,15,1,18.5,32,87,38,60,1.0,False,Winter
2017-01-28,16,1,2.7,32,88,0,60,1.0,False,Winter
2017-01-28,17,0,-4.6,32,86,0,60,-1.0,True,Winter
2017-01-28,18,0,-6.5,32,86,0,60,-1.0,False,Winter
2017-01-28,19,0,-6.5,32,90,0,60,-1.0,False,Winter
2017-01-28,20,0,-6.3,32,91,0,60,-1.0,False,Winter
2017-01-28,21,0,-5.7,32,93,0,60,-1.0,False,Winter
2017-01-28,22,0,-5.8,32,93,0,60,-1.0,False,Winter
2017-01-28,23,0,-6.3,32,93,0,60,-1.0,False,Winter
2017-01-29,0,0,-5.8,32,91,0,60,-1.0,False,Winter
2017-01-29,1,0,-5.5,32,92,0,60,-1.0,False,Winter
2017-01-29,2,0,-5.6,32,92,0,60,-1.0,False,Winter
2017-01-29,3,0,-5.5,31,92,0,60,-1.0,False,Winter
2017-01-29,4,0,-5.6,31,92,0,60,-1.0,False,Winter
2017-01-29,5,0,-5.7,31,92,0,60,-1.0,False,Winter
2017-01-29,6,0,-5.5,30,93,0,60,-1.0,False,Winter
2017-01-29,7,1,-5.4,30,91,0,60,-1.0,False,Winter
2017-01-29,8,1,-5.4,30,90,0,60,-1.0,False,Winter
2017-01-29,9,1,-4.6,29,91,0,60,-1.0,False,Winter
2017-01-29,10,1,-0.5,29,91,0,60,-1.0,False,Winter
2017-01-29,11,1,5.2,29,91,0,60,1.0,True,Winter
2017-01-29,12,1,12.0,29,93,0,60,1.0,False,Winter
2017-01-29,13,1,30.4,29,94,0,60,1.0,False,Winter
2017-01-29,14,1,35.0,29,92,0,60,1.0,False,Winter
2017-01-29,15,1,12.9,30,90,0,60,1.0,False,Winter
2017-01-29,16,1,-1.6,30,90,0,60,-1.0,True,Winter
2017-01-29,17,0,-4.8,30,94,0,60,-1.0,False,Winter
2017-01-29,18,0,-5.6,30,96,0,60,-1.0,False,Winter
2017-01-29,19,0,-5.6,32,97,0,60,-1.0,False,Winter
2017-01-29,20,0,-5.2,33,98,0,60,-1.0,False,Winter
2017-01-29,21,0,-5.1,33,97,0,60,-1.0,False,Winter
2017-01-29,22,0,-5.3,35,96,0,60,-1.0,False,Winter
2017-01-29,23,0,-5.0,37,95,0,60,-1.0,False,Winter
2017-01-30,0,0,-4.5,37,90,0,60,-1.0,False,Winter
2017-01-30,1,0,-5.1,36,91,0,60,-1.0,False,Winter
2017-01-30,2,0,-5.5,36,91,0,60,-1.0,False,Winter
2017-01-30,3,0,-5.7,36,92,0,60,-1.0,False,Winter
2017-01-30,4,0,-5.7,35,93,0,60,-1.0,False,Winter
2017-01-30,5,0,-5.9,36,93,0,60,-1.0,False,Winter
2017-01-30,6,0,-5.8,35,94,0,60,-1.0,False,Winter
2017-01-30,7,1,-6.6,35,95,0,60,-1.0,False,Winter
2017-01-30,8,1,-6.4,35,91,0,60,-1.0,False,Winter
2017-01-30,9,1,-2.1,36,84,0,60,-1.0,False,Winter
2017-01-30,10,1,19.2,36,83,0,60,1.0,True,Winter
2017-01-30,11,1,34.2,36,79,116,60,1.0,False,Winter
2017-01-30,12,1,50.9,35,90,342,60,1.0,False,Winter
2017-01-30,13,1,56.9,35,89,320,60,1.0,False,Winter
2017-01-30,14,1,39.9,35,88,198,60,1.0,False,Winter
2017-01-30,15,1,21.2,35,88,81,60,1.0,False,Winter
2017-01-30,16,1,6.0,35,86,11,60,1.0,False,Winter
2017-01-30,17,0,-3.3,35,86,0,60,-1.0,True,Winter
2017-01-30,18,0,-5.4,34,86,0,60,-1.0,False,Winter
2017-01-30,19,0,-5.2,33,85,0,60,-1.0,False,Winter
2017-01-30,20,0,-5.3,32,86,0,60,-1.0,False,Winter
2017-01-30,21,0,-5.5,32,85,0,60,-1.0,False,Winter
2017-01-30,22,0,-5.2,32,85,0,60,-1.0,False,Winter
2017-01-30,23,0,-5.3,31,84,0,60,-1.0,False,Winter
2017-01-31,0,0,-4.9,31,85,0,60,-1.0,False,Winter
2017-01-31,1,0,-4.6,31,84,0,60,-1.0,False,Winter
2017-01-31,2,0,-4.6,30,85,0,60,-1.0,False,Winter
2017-01-31,3,0,-4.8,30,84,0,60,-1.0,False,Winter
2017-01-31,4,0,-4.6,30,84,0,60,-1.0,False,Winter
2017-01-31,5,0,-4.6,30,86,0,60,-1.0,False,Winter
2017-01-31,6,0,-4.6,30,87,0,60,-1.0,False,Winter
2017-01-31,7,1,-5.0,29,86,0,60,-1.0,False,Winter
2017-01-31,8,1,-4.6,29,87,0,60,-1.0,False,Winter
2017-01-31,9,1,-1.9,29,90,0,60,-1.0,False,Winter
2017-01-31,10,1,11.0,29,88,0,60,1.0,True,Winter
2017-01-31,11,1,34.3,30,86,46,60,1.0,False,Winter
2017-01-31,12,1,81.4,30,81,336,60,1.0,False,Winter
2017-01-31,13,1,85.2,30,82,521,60,1.0,False,Winter
2017-01-31,14,1,70.3,30,85,428,60,1.0,False,Winter
2017-01-31,15,1,45.2,31,84,279,60,1.0,False,Winter
2017-01-31,16,1,16.3,30,87,57,60,1.0,False,Winter
2017-01-31,17,0,-2.2,30,88,0,60,-1.0,True,Winter
2017-01-31,18,0,-5.8,30,89,0,60,-1.0,False,Winter
2017-01-31,19,0,-5.4,31,88,0,60,-1.0,False,Winter
2017-01-31,20,0,-5.7,31,87,0,60,-1.0,False,Winter
2017-01-31,21,0,-6.0,31,86,0,60,-1.0,False,Winter
2017-01-31,22,0,-5.5,31,81,0,60,-1.0,False,Winter
2017-01-31,23,0,-5.7,31,76,0,60,-1.0,False,Winter
2017-02-01,0,0,-6.0,31,77,0,60,-1.0,False,Winter
2017-02-01,1,0,-6.4,31,77,0,60,-1.0,False,Winter
2017-02-01,2,0,-6.1,30,85,0,60,-1.0,False,Winter
2017-02-01,3,0,-6.2,30,88,0,60,-1.0,False,Winter
2017-02-01,4,0,-6.0,30,89,0,60,-1.0,False,Winter
2017-02-01,5,0,-5.9,30,88,0,60,-1.0,False,Winter
2017-02-01,6,0,-5.7,30,85,0,60,-1.0,False,Winter
2017-02-01,7,1,-5.6,31,83,0,60,-1.0,False,Winter
2017-02-01,8,1,-5.6,31,83,0,60,-1.0,False,Winter
2017-02-01,9,1,-4.1,31,84,0,60,-1.0,False,Winter
2017-02-01,10,1,3.6,31,84,0,60,1.0,True,Winter
2017-02-01,11,1,20.2,31,86,0,60,1.0,False,Winter
2017-02-01,12,1,25.5,32,85,204,60,1.0,False,Winter
2017-02-01,13,1,17.0,31,87,189,60,1.0,False,Winter
2017-02-01,14,1,16.4,31,96,118,60,1.0,False,Winter
2017-02-01,15,1,5.4,31,97,8,60,1.0,False,Winter
2017-02-01,16,1,-1.2,32,97,0,60,-1.0,True,Winter
2017-02-01,17,0,-4.3,31,97,0,60,-1.0,False,Winter
2017-02-01,18,0,-5.2,31,97,0,60,-1.0,False,Winter
2017-02-01,19,0,-4.9,31,97,0,60,-1.0,False,Winter
2017-02-01,20,0,-4.8,31,97,0,60,-1.0,False,Winter
2017-02-01,21,0,-5.0,31,97,0,60,-1.0,False,Winter
2017-02-01,22,0,-5.5,31,98,0,60,-1.0,False,Winter
2017-02-01,23,0,-5.2,31,98,0,60,-1.0,False,Winter
2017-02-02,0,0,-5.1,31,97,0,60,-1.0,False,Winter
2017-02-02,1,0,-5.7,31,98,0,60,-1.0,False,Winter
2017-02-02,2,0,-5.8,31,98,0,60,-1.0,False,Winter
2017-02-02,3,0,-5.8,31,99,0,60,-1.0,False,Winter
2017-02-02,4,0,-5.6,31,98,0,60,-1.0,False,Winter
2017-02-02,5,0,-5.1,31,97,0,60,-1.0,False,Winter
2017-02-02,6,0,-5.3,31,97,0,60,-1.0,False,Winter
2017-02-02,7,1,-5.6,31,96,0,60,-1.0,False,Winter
2017-02-02,8,1,-5.4,31,95,0,60,-1.0,False,Winter
2017-02-02,9,1,-5.4,31,96,0,60,-1.0,False,Winter
2017-02-02,10,1,-1.9,31,97,0,60,-1.0,False,Winter
2017-02-02,11,1,11.1,32,95,0,60,1.0,True,Winter
2017-02-02,12,1,11.0,32,94,0,60,1.0,False,Winter
2017-02-02,13,1,18.1,32,93,0,60,1.0,False,Winter
2017-02-02,14,1,10.0,32,95,0,60,1.0,False,Winter
2017-02-02,15,1,4.5,32,94,0,60,1.0,False,Winter
2017-02-02,16,1,5.9,31,95,0,60,1.0,False,Winter
2017-02-02,17,0,-4.7,31,96,0,60,-1.0,True,Winter
2017-02-02,18,0,-5.6,31,97,0,60,-1.0,False,Winter
2017-02-02,19,0,-5.4,30,96,0,60,-1.0,False,Winter
2017-02-02,20,0,-5.8,30,96,0,60,-1.0,False,Winter
2017-02-02,21,0,-5.9,30,95,0,60,-1.0,False,Winter
2017-02-02,22,0,-5.7,30,94,0,60,-1.0,False,Winter
2017-02-02,23,0,-5.6,30,95,0,60,-1.0,False,Winter
2017-02-03,0,0,-5.3,30,96,0,60,-1.0,False,Winter
2017-02-03,1,0,-5.7,30,96,0,60,-1.0,False,Winter
2017-02-03,2,0,-6.7,30,97,0,60,-1.0,False,Winter
2017-02-03,3,0,-6.4,30,97,0,60,-1.0,False,Winter
2017-02-03,4,0,-6.1,30,97,0,60,-1.0,False,Winter
2017-02-03,5,0,-5.8,31,96,0,60,-1.0,False,Winter
2017-02-03,6,0,-5.4,31,95,0,60,-1.0,False,Winter
2017-02-03,7,1,-5.6,31,96,0,60,-1.0,False,Winter
2017-02-03,8,1,-5.3,31,97,0,60,-1.0,False,Winter
2017-02-03,9,1,-3.8,31,98,0,60,-1.0,False,Winter
2017-02-03,10,1,2.6,31,98,0,60,1.0,True,Winter
2017-02-03,11,1,11.2,32,97,0,60,1.0,False,Winter
2017-02-03,12,1,14.8,32,95,0,60,1.0,False,Winter
